,titles,images,ratings,prices,product_urls
40,"Motorola Edge 50 Fusion (Marshmallow Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/t/j/edge-50-fusion-pb300002in-motorola-original-imahywzrfagkuyxx.jpeg?q=70,4.5,"₹21,999",https://flipkart.com/motorola-edge-50-fusion-marshmallow-blue-128-gb/p/itmf88eea5799a27?pid=MOBGXTYZEZSZQE7W&lid=LSTMOBGXTYZEZSZQE7WIBXLBI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_33&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGXTYZEZSZQE7W.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
41,"SAMSUNG Galaxy A14 5G (Dark Red, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/y/c/-original-imah4sssdf9pgz3e.jpeg?q=70,4.2,"₹8,999",https://flipkart.com/samsung-galaxy-a14-5g-dark-red-64-gb/p/itm611d564f53b48?pid=MOBGHT8UURBKHWME&lid=LSTMOBGHT8UURBKHWMEX9ENBE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_34&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGHT8UURBKHWME.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
42,"vivo T3x 5G (Sapphire Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/x/1/-original-imah4kxes2ktzf9f.jpeg?q=70,4.5,"₹12,999",https://flipkart.com/vivo-t3x-5g-sapphire-blue-128-gb/p/itm263ed44f56cd5?pid=MOBH4EACJGMTKTNZ&lid=LSTMOBH4EACJGMTKTNZ70XSHR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH4EACJGMTKTNZ.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
43,"vivo T3x 5G (Sapphire Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/x/1/-original-imah4kxes2ktzf9f.jpeg?q=70,4.4,"₹15,999",https://flipkart.com/vivo-t3x-5g-sapphire-blue-128-gb/p/itm263ed44f56cd5?pid=MOBH4EAC8GFJXHHP&lid=LSTMOBH4EAC8GFJXHHPMYAKQS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH4EAC8GFJXHHP.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
44,"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/e/g/105-single-sim-keypad-mobile-phone-with-wireless-fm-radio-ta-original-imah3kw8zwfwn56h.jpeg?q=70,4,"₹1,224",https://flipkart.com/nokia-105-single-sim-keypad-mobile-phone-wireless-fm-radio/p/itm1b5465d126eb5?pid=MOBGQFVGYU2F5CYT&lid=LSTMOBGQFVGYU2F5CYTWFPKTG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_37&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGQFVGYU2F5CYT.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
45,"SAMSUNG Galaxy A14 5G (Dark Red, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/y/c/-original-imah4sssdf9pgz3e.jpeg?q=70,4.2,"₹9,999",https://flipkart.com/samsung-galaxy-a14-5g-dark-red-128-gb/p/itma8898a288d63b?pid=MOBGX2Q7KG25VGKQ&lid=LSTMOBGX2Q7KG25VGKQFLVM9G&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_38&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGX2Q7KG25VGKQ.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
46,"vivo T3x 5G (Celestial Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/g/j/t3x-5g-v2338-vivo-original-imahyyzaqhgwzfup.jpeg?q=70,4.4,"₹15,999",https://flipkart.com/vivo-t3x-5g-celestial-green-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDPBFWUMWG&lid=LSTMOBGZZCDPBFWUMWGD5XOMN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_39&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZZCDPBFWUMWG.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
47,"vivo T3x 5G (Crimson Bliss, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/3/4/-original-imahyytukhkky5ew.jpeg?q=70,4.4,"₹15,999",https://flipkart.com/vivo-t3x-5g-crimson-bliss-128-gb/p/itm263ed44f56cd5?pid=MOBGZZCDVNWUZSPJ&lid=LSTMOBGZZCDVNWUZSPJ8CT9F2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_40&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGZZCDVNWUZSPJ.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
48,"Motorola Edge 50 Pro 5G with 125W Charger (Luxe Lavender, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/i/n/-original-imagzhspjy5g8nh3.jpeg?q=70,4.4,"₹29,999",https://flipkart.com/motorola-edge-50-pro-5g-125w-charger-luxe-lavender-256-gb/p/itm3281f9ac32d1a?pid=MOBGXFXY2SBHGSVN&lid=LSTMOBGXFXY2SBHGSVNUNNNTJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_2_41&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGXFXY2SBHGSVN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
49,"Motorola g45 5G (Brilliant Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/b/y/x/-original-imah3xk8crpgrg9y.jpeg?q=70,4.3,"₹9,999",https://flipkart.com/motorola-g45-5g-brilliant-green-128-gb/p/itmea776005fcb7e?pid=MOBH3YKQ5VYSGB5E&lid=LSTMOBH3YKQ5VYSGB5ELSP5CG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_42&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH3YKQ5VYSGB5E.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
50,"realme 12x 5G (Woodland Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/t/4/-original-imah3chxfkqxyzm3.jpeg?q=70,4.5,"₹13,499",https://flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6B7WKC4SVZ&lid=LSTMOBGYQ6B7WKC4SVZNEZRW7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_43&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGYQ6B7WKC4SVZ.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
51,"realme 12x 5G (Coral Red, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/m/t/-original-imah4vajdzvhhpkd.jpeg?q=70,4.5,"₹13,499",https://flipkart.com/realme-12x-5g-coral-red-128-gb/p/itmaa3401e5370b5?pid=MOBH4KZABPGTZJQA&lid=LSTMOBH4KZABPGTZJQACCCJKV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_44&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH4KZABPGTZJQA.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
52,"realme 12x 5G (Twilight Purple, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/c/3/-original-imah3chxfqnezjjb.jpeg?q=70,4.5,"₹13,499",https://flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BVK8HYMAG&lid=LSTMOBGYQ6BVK8HYMAGXL2LRY&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_45&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGYQ6BVK8HYMAG.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
53,"Motorola Edge 50 Fusion (Marshmallow Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/t/j/edge-50-fusion-pb300002in-motorola-original-imahywzrfagkuyxx.jpeg?q=70,4.5,"₹23,999",https://flipkart.com/motorola-edge-50-fusion-marshmallow-blue-256-gb/p/itmdcb7e2baaaa91?pid=MOBGXTYZBAS4VM8K&lid=LSTMOBGXTYZBAS4VM8KYYUZ0I&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_46&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBGXTYZBAS4VM8K.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
54,"Motorola g45 5G (Brilliant Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/r/l/c/-original-imah3xk892aj9gck.jpeg?q=70,4.3,"₹9,999",https://flipkart.com/motorola-g45-5g-brilliant-blue-128-gb/p/itm62ccd431c9e5e?pid=MOBH3YKQQDZZ2WZH&lid=LSTMOBH3YKQQDZZ2WZHGOH35A&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_47&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBH3YKQQDZZ2WZH.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
55,"Motorola g04s (Satin Blue, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/z/k/4/g04s-pb360002in-motorola-original-imahfc48wgbttfkk.jpeg?q=70,4.2,"₹6,999",https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
56,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
57,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
58,No Title,https://rukminim2.flixcart.com/image/300/300/xif0q/mobile/b/y/x/-original-imah3xk8crpgrg9y.jpeg?q=90,4.3,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
59,No Title,No Image,No Rating,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
60,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/fa_62673a.png,No Rating,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
61,No Title,//static-assets-web.flixcart.com/fk-p-linchpin-web/fk-cp-zion/img/buying-guide-illustration_4dd325.png,No Rating,No Price,https://flipkart.com/motorola-g04s-satin-blue-64-gb/p/itma899ac4728c8e?pid=MOBHY9PQM9H8HMEN&lid=LSTMOBHY9PQM9H8HMENQJT1JU&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_2_48&otracker=search&otracker1=search&fm=Search&iid=76e7a3c5-f9c5-4566-ad6c-061de9dc0f1b.MOBHY9PQM9H8HMEN.SEARCH&ppt=sp&ppn=sp&ssid=bsfdg9ht1s0000001730665753122&qH=eb4af0bf07c16429
62,"realme 12x 5G (Woodland Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/t/4/-original-imah3chxfkqxyzm3.jpeg?q=70,4.4,"₹12,499",https://flipkart.com/realme-12x-5g-woodland-green-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BETBWFTDH&lid=LSTMOBGYQ6BETBWFTDHJLSPJZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_49&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGYQ6BETBWFTDH.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
63,"realme 12x 5G (Twilight Purple, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/c/3/-original-imah3chxfqnezjjb.jpeg?q=70,4.4,"₹12,499",https://flipkart.com/realme-12x-5g-twilight-purple-128-gb/p/itmaa3401e5370b5?pid=MOBGYQ6BMYWCAZEC&lid=LSTMOBGYQ6BMYWCAZECB5I66N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_50&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGYQ6BMYWCAZEC.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
64,"Motorola g64 5G (Pearl Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/q/b/g64-5g-pb2e0006in-motorola-original-imagzzd4nmrgsevr.jpeg?q=70,4.2,"₹14,999",https://flipkart.com/motorola-g64-5g-pearl-blue-256-gb/p/itm1e0225e79669e?pid=MOBGY2JUZFHY6ZZP&lid=LSTMOBGY2JUZFHY6ZZPTRCYFP&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_51&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGY2JUZFHY6ZZP.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
65,"Motorola g45 5G (Viva Magenta, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/9/3/6/-original-imah3xk8u8dgteq3.jpeg?q=70,4.4,"₹11,999",https://flipkart.com/motorola-g45-5g-viva-magenta-128-gb/p/itm4fcac185bc02b?pid=MOBH3YKQMPVFBUB5&lid=LSTMOBH3YKQMPVFBUB5BQUMDM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_52&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBH3YKQMPVFBUB5.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
66,"REDMI 13c 5G (Startrail Silver, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/u/e/13c-5g-redmi-13c-5g-redmi-original-imagw6s7qmkhz8ed.jpeg?q=70,4.2,"₹9,977",https://flipkart.com/redmi-13c-5g-startrail-silver-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7H6ZGKDWJ&lid=LSTMOBGW6S7H6ZGKDWJVAMRJA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_53&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGW6S7H6ZGKDWJ.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
67,"Motorola g64 5G (Red Berry, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/i/6/-original-imah4k2sjmjj8qqj.jpeg?q=70,4.2,"₹14,999",https://flipkart.com/motorola-g64-5g-red-berry-256-gb/p/itmb96614e89f514?pid=MOBH35Z74ZMRYPFT&lid=LSTMOBH35Z74ZMRYPFTPQI9UZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_54&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBH35Z74ZMRYPFT.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
68,"REDMI 13c 5G (Startrail Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/x/c/13c-5g-redmi-13c-5g-redmi-original-imagw6s7x86zhqj6.jpeg?q=70,4.2,"₹10,195",https://flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7BFMR5HEX&lid=LSTMOBGW6S7BFMR5HEXRJV4WN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_55&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGW6S7BFMR5HEX.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
69,"SAMSUNG Galaxy A14 5G (Black, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/2/o/-original-imah4sss2hjckcdk.jpeg?q=70,4.2,"₹9,999",https://flipkart.com/samsung-galaxy-a14-5g-black-128-gb/p/itm432710a1c1cff?pid=MOBGX2Q7AVJS4VPA&lid=LSTMOBGX2Q7AVJS4VPAPE1TZM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_56&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGX2Q7AVJS4VPA.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
70,"SAMSUNG Galaxy S23 FE (Mint, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/v/0/-original-imah5ywfebrs9bfg.jpeg?q=70,4.3,"₹29,999",https://flipkart.com/samsung-galaxy-s23-fe-mint-128-gb/p/itmfde87b854d383?pid=MOBGVTA2GRVRXVFR&lid=LSTMOBGVTA2GRVRXVFRPT6FPX&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_57&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGVTA2GRVRXVFR.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
71,"SAMSUNG Galaxy A14 5G (Light Green, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/e/e/g/-original-imah4sssfvvahchb.jpeg?q=70,4.2,"₹8,999",https://flipkart.com/samsung-galaxy-a14-5g-light-green-64-gb/p/itm69060fa751c00?pid=MOBGHT8UMJBMCAWN&lid=LSTMOBGHT8UMJBMCAWN5MYSZV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_58&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGHT8UMJBMCAWN.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
72,"REDMI 13c 5G (Startrail Silver, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/u/e/13c-5g-redmi-13c-5g-redmi-original-imagw6s7qmkhz8ed.jpeg?q=70,4.2,"₹14,280",https://flipkart.com/redmi-13c-5g-startrail-silver-256-gb/p/itm996fbc603ec3c?pid=MOBGW6S7BRXYEVVN&lid=LSTMOBGW6S7BRXYEVVNWIHLKH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_59&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGW6S7BRXYEVVN.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
73,"REDMI 13c 5G (Startrail Green, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/d/x/c/13c-5g-redmi-13c-5g-redmi-original-imagw6s7x86zhqj6.jpeg?q=70,4.3,"₹9,990",https://flipkart.com/redmi-13c-5g-startrail-green-128-gb/p/itm996fbc603ec3c?pid=MOBGW6S7FHYCJQPB&lid=LSTMOBGW6S7FHYCJQPBLUUEHM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_60&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGW6S7FHYCJQPB.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
74,"Infinix Note 40X 5G (Starlit Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/v/3/-original-imah3fbcx9y9pyqq.jpeg?q=70,4.3,"₹13,999",https://flipkart.com/infinix-note-40x-5g-starlit-black-256-gb/p/itm9c39960257804?pid=MOBH34XGJUTK8GJA&lid=LSTMOBH34XGJUTK8GJAFIWAEI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_61&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBH34XGJUTK8GJA.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
75,"vivo T3 5G (Cosmic Blue, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/d/1/-original-imagz6tzjgggzygu.jpeg?q=70,4.4,"₹20,499",https://flipkart.com/vivo-t3-5g-cosmic-blue-256-gb/p/itm69b3c5633378f?pid=MOBGYT3VJDYMMFTZ&lid=LSTMOBGYT3VJDYMMFTZEKZWOL&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_62&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGYT3VJDYMMFTZ.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
76,"Infinix Note 40 Pro 5G (Obsidian Black, 256 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/q/l/t/-original-imah2z7sa7rcmsw6.jpeg?q=70,4.2,"₹17,999",https://flipkart.com/infinix-note-40-pro-5g-obsidian-black-256-gb/p/itm4900f85e58eb1?pid=MOBGZCBW35ZRYRQJ&lid=LSTMOBGZCBW35ZRYRQJG1Q1GQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_63&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGZCBW35ZRYRQJ.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
77,"POCO C61 (Ethereal Blue, 64 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/v/f/l/-original-imagzcfj9vhf5dyq.jpeg?q=70,4.1,"₹6,299",https://flipkart.com/poco-c61-ethereal-blue-64-gb/p/itmdb8902b0c9344?pid=MOBGYQ6BXH69VAJY&lid=LSTMOBGYQ6BXH69VAJYWCT1R1&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_64&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGYQ6BXH69VAJY.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
78,"vivo T3 5G (Cosmic Blue, 128 GB)",https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/d/1/-original-imagz6tzjgggzygu.jpeg?q=70,4.4,"₹18,499",https://flipkart.com/vivo-t3-5g-cosmic-blue-128-gb/p/itm69b3c5633378f?pid=MOBGYT3VZAAFCC8S&lid=LSTMOBGYT3VZAAFCC8SWHSYDH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_3_65&otracker=search&otracker1=search&fm=Search&iid=720cccf6-55a8-4256-8021-647ca03aa6a6.MOBGYT3VZAAFCC8S.SEARCH&ppt=sp&ppn=sp&ssid=ztrb0tr1nk0000001730665757690&qH=eb4af0bf07c16429
